run_id,model_name,mode,age,gender,sexual_orientation,city_of_living,employment_status,education_level,marital_status,children,migration_status,religious_beliefs,parent_1_education,parent_2_education,hobbies,fav_subjects,hat_subjects,ocean_openness_score,ocean_openness_level,ocean_conscientiousness_score,ocean_conscientiousness_level,ocean_extraversion_score,ocean_extraversion_level,ocean_agreeableness_score,ocean_agreeableness_level,ocean_neuroticism_score,ocean_neuroticism_level
4953c92070,magistral-small-latest,human,21,man,asexual,Kansas City,employed part-time,lower secondary,single,0,immigrant,Buddhism,lower secondary,vocational diploma,"photography, videogames, classical music, yoga, hiking","chemistry, physics","maths, computer science",81,high,7,low,43,moderate,90,high,30,low
d00d06f1a8,mistralai/magistral-small-2509,human,40,transgender,heterosexual,Milan,self-employed,master's degree,divorced,0,native-born italian,Hinduism,PhD,no formal education,"cycling, cinema","philosophy, biology","computer science, chemistry",93,high,74,high,55,moderate,3,low,35,moderate
0ec0480a7d,magistral-small-latest,human,40,man,heterosexual,Philadelphia,self-employed,lower secondary,divorced,2,native-born American,Buddhism,vocational diploma,master's degree,"baking, cycling","literature, economics","chemistry, biology",23,low,29,low,76,high,80,high,66,moderate
1e7085834c,magistral-small-latest,human,30,non-binary,heterosexual,Chicago,employed full-time,vocational diploma,divorced,2,native-born American,Islam,upper secondary,PhD,"cycling, reading novels","economics, chemistry","philosophy, biology",41,moderate,81,high,68,high,27,low,19,low
abf51387ce,mistralai/magistral-small-2509,human,35,agender,heterosexual,Bari,unemployed,primary school,in a relationship,1,native-born italian,Hinduism,PhD,upper secondary,"hiking, football (calcio), photography, yoga, videogames","physics, philosophy","computer science, history",14,low,57,moderate,18,low,85,high,1,low
41ef075e53,mistralai/magistral-small-2509,human,40,transgender,bisexual,Bari,employed part-time,primary school,widowed,1,native-born italian,Hinduism,vocational diploma,vocational diploma,"videogames, cooking, running, baking","literature, maths","economics, history",14,low,40,moderate,68,high,15,low,83,high
9ad0cc54d6,magistral-small-latest,human,29,man,heterosexual,Los Angeles,part-time student,master's degree,single,1,native-born American,Islam,lower secondary,lower secondary,"board games, knitting, volunteering, yoga, cinema","art, economics","computer science, biology",72,high,16,low,66,moderate,100,high,97,high
43219ec944,mistralai/magistral-small-2509,human,35,transgender,heterosexual,Bologna,self-employed,bachelor's degree,widowed,0,native-born italian,Islam,no formal education,upper secondary,"football (calcio), gardening, travel, painting","philosophy, economics","computer science, chemistry",9,low,97,high,100,high,2,low,68,high
649e4a3ef7,magistral-small-latest,human,60,man,heterosexual,Chicago,employed full-time,bachelor's degree,married,1,native-born American,Judaism,no formal education,PhD,"painting, knitting","literature, economics","biology, chemistry",7,low,55,moderate,42,moderate,25,low,77,high
640834307e,mistralai/magistral-small-2509,human,23,transgender,heterosexual,Washington DC,self-employed,upper secondary,in a relationship,0,immigrant,Hinduism,no formal education,lower secondary,"painting, gardening","history, chemistry","maths, economics",30,low,30,low,38,moderate,79,high,62,moderate
30d2df0a47,mistralai/magistral-small-2509,human,29,agender,heterosexual,Bologna,unemployed,primary school,married,1,immigrant,Hinduism,lower secondary,PhD,"board games, reading novels, yoga, cooking, knitting","literature, philosophy","physics, maths",95,high,29,low,94,high,54,moderate,61,moderate
3325bbb335,mistralai/magistral-small-2509,human,50,transgender,heterosexual,Lecce,employed part-time,bachelor's degree,married,1,native-born italian,Atheist,primary school,vocational diploma,"photography, rock climbing, football (calcio), hiking","maths, philosophy","history, chemistry",59,moderate,45,moderate,94,high,78,high,78,high
2196158565,magistral-small-latest,human,24,transgender,heterosexual,Rome,self-employed,vocational diploma,in a relationship,2,native-born Italian,Islam,bachelor's degree,lower secondary,"photography, baking, hiking, cooking, rock climbing","physics, literature","maths, computer science",61,moderate,95,high,17,low,34,moderate,64,moderate
3ea16ddc4d,magistral-small-latest,human,20,man,asexual,Bari,employed part-time,upper secondary,single,0,native-born Italian,Hinduism,vocational diploma,bachelor's degree,"birdwatching, yoga, cycling, reading novels","philosophy, physics","maths, history",45,moderate,7,low,49,moderate,86,high,90,high
26360453c7,mistralai/magistral-small-2509,human,25,transgender,homosexual,Rome,self-employed,lower secondary,single,0,native-born italian,Christianity,PhD,bachelor's degree,"cinema, football (calcio), travel, reading novels, volunteering","art, literature","computer science, history",41,moderate,33,moderate,19,low,23,low,12,low
770a0b71b7,magistral-small-latest,human,20,transgender,heterosexual,Lecce,full-time student,upper secondary,single,0,native-born Italian,Islam,lower secondary,no formal education,"cooking, photography, painting","biology, philosophy","economics, physics",89,high,40,moderate,6,low,50,moderate,91,high
74b5333a99,magistral-small-latest,human,25,woman,bisexual,Rome,unemployed,vocational diploma,married,1,immigrant,Christianity,no formal education,lower secondary,"photography, reading novels, videogames","economics, chemistry","biology, literature",28,low,74,high,23,low,82,high,76,high
5c7cf24141,mistralai/magistral-small-2509,human,21,woman,heterosexual,Kansas City,employed part-time,vocational diploma,married,0,immigrant,Islam,primary school,lower secondary,"board games, painting","maths, chemistry","history, biology",59,moderate,68,high,82,high,22,low,92,high
7a0f2b21d9,magistral-small-latest,human,20,man,heterosexual,Chicago,employed part-time,upper secondary,single,0,native-born American,Christianity,bachelor's degree,bachelor's degree,"photography, running, volunteering","economics, literature","art, maths",52,moderate,76,high,12,low,65,moderate,44,moderate
82e613c09a,magistral-small-latest,human,35,genderqueer,heterosexual,Chicago,employed full-time,bachelor's degree,married,2,native-born American,Judaism,PhD,vocational diploma,"football (calcio), yoga, hiking, cooking, gardening","biology, history","literature, art",11,low,4,low,67,high,69,high,82,high
9b32e13e98,magistral-small-latest,human,19,non-binary,homosexual,Bari,unemployed,upper secondary,single,0,native-born Italian,Islam,primary school,PhD,"painting, cinema, cycling","computer science, economics","maths, art",42,moderate,8,low,2,low,23,low,48,moderate
d99fd9bfba,magistral-small-latest,human,70,woman,homosexual,Milan,retired,vocational diploma,single,0,native-born Italian,Hinduism,lower secondary,lower secondary,"volunteering, cooking, cinema, birdwatching","chemistry, biology","literature, art",39,moderate,74,high,34,moderate,96,high,47,moderate
8f61b53cb6,magistral-small-latest,human,22,man,homosexual,Los Angeles,employed full-time,lower secondary,single,1,native-born American,Judaism,PhD,vocational diploma,"gardening, painting","philosophy, maths","biology, computer science",71,high,51,moderate,25,low,18,low,50,moderate
ca95496865,magistral-small-latest,human,19,woman,heterosexual,Bologna,full-time student,vocational diploma,single,0,native-born Italian,Christianity,lower secondary,vocational diploma,"videogames, knitting, cinema","economics, chemistry","computer science, history",50,moderate,82,high,22,low,11,low,14,low
5f3241c84b,magistral-small-latest,human,60,woman,homosexual,Lecce,employed full-time,master's degree,widowed,1,immigrant,Judaism,PhD,master's degree,"yoga, videogames, running","maths, economics","philosophy, history",18,low,34,moderate,8,low,8,low,66,moderate
df040b157d,magistral-small-latest,human,26,woman,heterosexual,Lecce,employed full-time,vocational diploma,single,0,native-born Italian,Islam,PhD,primary school,"gardening, board games, painting","physics, maths","biology, literature",40,moderate,70,high,84,high,61,moderate,77,high
ce759c513b,mistralai/magistral-small-2509,human,40,woman,heterosexual,Bologna,unemployed,bachelor's degree,in a relationship,1,native-born italian,Islam,bachelor's degree,primary school,"knitting, cycling","physics, philosophy","literature, maths",53,moderate,38,moderate,68,high,37,moderate,23,low
0efc14252e,magistral-small-latest,human,25,non-binary,asexual,New York,employed full-time,upper secondary,single,0,native-born American,Islam,bachelor's degree,no formal education,"classical music, reading novels, cinema, rock climbing, volunteering","history, physics","chemistry, philosophy",80,high,20,low,44,moderate,5,low,35,moderate
06920f1bd9,magistral-small-latest,human,60,agender,homosexual,Washington DC,employed full-time,primary school,widowed,2,native-born American,Hinduism,master's degree,no formal education,"cooking, volunteering, board games, football (calcio)","chemistry, art","economics, literature",14,low,35,moderate,62,moderate,6,low,23,low
d4d0f2b5a6,magistral-small-latest,human,18,woman,heterosexual,Milan,full-time student,upper secondary,single,0,immigrant,Christianity,bachelor's degree,master's degree,"knitting, travel, running, videogames","physics, economics","maths, art",71,high,5,low,92,high,3,low,69,high
fd833f53cd,magistral-small-latest,human,50,woman,asexual,Milan,employed full-time,bachelor's degree,single,1,native-born Italian,Hinduism,bachelor's degree,primary school,"cooking, hiking, birdwatching, baking, videogames","economics, history","chemistry, art",20,low,74,high,91,high,8,low,100,high
bd449bb6f9,mistralai/magistral-small-2509,human,27,woman,heterosexual,Lecce,self-employed,master's degree,divorced,1,immigrant,Buddhism,lower secondary,upper secondary,"reading novels, travel, cooking, running","philosophy, art","economics, physics",81,high,91,high,39,moderate,93,high,86,high
56bd6fe896,magistral-small-latest,human,50,man,heterosexual,Kansas City,unemployed,vocational diploma,single,2,native-born American,Atheist,lower secondary,bachelor's degree,"classical music, running, reading novels, gardening","history, computer science","economics, physics",21,low,45,moderate,84,high,40,moderate,83,high
6bf5d20c6d,magistral-small-latest,human,30,woman,heterosexual,Rome,employed part-time,primary school,married,2,native-born Italian,Hinduism,bachelor's degree,bachelor's degree,"knitting, running, football (calcio), birdwatching","physics, computer science","philosophy, literature",23,low,31,low,85,high,10,low,73,high
b473629134,mistralai/magistral-small-2509,human,18,man,bisexual,Bologna,unemployed,lower secondary,single,0,native-born italian,Islam,vocational diploma,lower secondary,"photography, cycling, videogames","computer science, chemistry","literature, economics",4,low,98,high,81,high,89,high,99,high
49703e240d,mistralai/magistral-small-2509,human,35,transgender,heterosexual,Naples,self-employed,master's degree,in a relationship,1,native-born italian,Christianity,vocational diploma,upper secondary,"photography, cinema","computer science, biology","history, economics",71,high,12,low,55,moderate,9,low,43,moderate
b8f4a1cd34,mistralai/magistral-small-2509,human,70,transgender,heterosexual,Chicago,employed part-time,no formal education,single,0,native-born american,Hinduism,PhD,vocational diploma,"rock climbing, baking, cycling, yoga, travel","economics, physics","computer science, philosophy",94,high,54,moderate,26,low,92,high,77,high
40d4e74596,mistralai/magistral-small-2509,human,26,transgender,asexual,Lecce,employed part-time,lower secondary,single,1,native-born italian,Christianity,PhD,upper secondary,"rock climbing, reading novels, photography, board games, painting","physics, philosophy","history, economics",29,low,36,moderate,65,moderate,57,moderate,56,moderate
52cbc4e8d7,mistralai/magistral-small-2509,human,35,transgender,heterosexual,Philadelphia,employed part-time,primary school,single,1,immigrant,Atheist,no formal education,master's degree,"cinema, knitting, painting, board games, rock climbing","literature, chemistry","art, maths",69,high,76,high,87,high,83,high,2,low
4dcb9a691c,magistral-small-latest,human,40,man,heterosexual,Naples,employed full-time,upper secondary,single,1,native-born Italian,Christianity,bachelor's degree,bachelor's degree,"birdwatching, hiking","computer science, economics","art, maths",58,moderate,39,moderate,71,high,35,moderate,25,low
